scheme_id,name,region,status,created_at,updated_at,base_rate
sch_1328,SCH-WGSDIQ,Assam,active,2025-07-12T20:00:50.430392,2025-08-17T20:00:50.430392,1.366
sch_1329,SCH-27ZZ5Z,Andhra Pradesh,paused,2024-07-01T20:00:50.430392,2024-12-23T20:00:50.430392,1.327
sch_1330,SCH-KI3XW0,Jharkhand,active,2025-03-30T20:00:50.430392,2025-08-10T20:00:50.430392,1.123
sch_1331,SCH-HJMJ7I,Tamil Nadu,paused,2024-06-13T20:00:50.430392,2024-07-28T20:00:50.430392,1.072
sch_1332,SCH-9NNJU5,Maharashtra,active,2025-07-19T20:00:50.430392,2025-08-15T20:00:50.430392,0.972
sch_1333,SCH-8E6MBL,Bihar,active,2024-08-19T20:00:50.430392,2025-06-25T20:00:50.430392,0.597
sch_1334,SCH-1DUVJC,Delhi,active,2024-07-26T20:00:50.430392,2024-12-04T20:00:50.430392,1.597
sch_1335,SCH-I45FVV,Goa,active,2024-07-04T20:00:50.430392,2025-03-28T20:00:50.430392,0.715
sch_1336,SCH-NWR2UC,West Bengal,active,2025-05-05T20:00:50.430392,2025-05-17T20:00:50.430392,1.963
sch_1337,SCH-8NXZTK,Tamil Nadu,paused,2024-08-26T20:00:50.430392,2024-12-18T20:00:50.430392,0.264
sch_1338,SCH-579NUZ,Tamil Nadu,active,2025-01-24T20:00:50.430392,2025-01-30T20:00:50.430392,0.848
sch_1339,SCH-YZN3ZC,Odisha,paused,2024-04-25T20:00:50.430392,2024-10-21T20:00:50.430392,1.857
sch_1340,SCH-7DDKD4,Jharkhand,active,2025-05-26T20:00:50.430392,2025-06-04T20:00:50.430392,1.075
sch_1341,SCH-VREO37,Delhi,active,2025-06-18T20:00:50.430392,2025-08-09T20:00:50.430392,1.576
sch_1342,SCH-K52CKM,Uttar Pradesh,active,2024-09-19T20:00:50.430392,2024-12-06T20:00:50.430392,1.594
sch_1343,SCH-T2BDB2,Delhi,active,2024-12-18T20:00:50.430392,2025-07-29T20:00:50.430392,0.334
sch_1344,SCH-DN5XZK,Maharashtra,active,2025-04-10T20:00:50.430392,2025-06-18T20:00:50.430392,1.605
sch_1345,SCH-CX2W5K,Madhya Pradesh,active,2024-08-24T20:00:50.430392,2025-07-21T20:00:50.430392,0.594
sch_1346,SCH-4Q4XOK,Gujarat,active,2025-01-26T20:00:50.430392,2025-05-15T20:00:50.430392,1.913
sch_1347,SCH-A5WJ86,Telangana,active,2025-05-23T20:00:50.430392,2025-08-03T20:00:50.430392,1.41
sch_1348,SCH-8CPIUQ,Rajasthan,active,2024-09-03T20:00:50.430392,2025-02-26T20:00:50.430392,0.625
sch_1349,SCH-R13N82,Tripura,active,2025-07-11T20:00:50.430392,2025-07-15T20:00:50.430392,1.519
sch_1350,SCH-B0W8B9,Maharashtra,active,2025-04-19T20:00:50.430392,2025-04-29T20:00:50.430392,0.313
sch_1351,SCH-6X7RHS,Andhra Pradesh,active,2025-04-08T20:00:50.430392,2025-05-07T20:00:50.430392,1.32
sch_1352,SCH-VTTEKJ,Gujarat,active,2024-12-01T20:00:50.430392,2024-12-16T20:00:50.430392,0.647
sch_1353,SCH-USDMLR,Jharkhand,active,2025-07-28T20:00:50.430392,2025-08-18T20:00:50.430392,0.915
sch_1354,SCH-0UG9RZ,Haryana,active,2025-05-06T20:00:50.430392,2025-07-07T20:00:50.430392,1.088
sch_1355,SCH-O3U6KX,Andhra Pradesh,active,2025-02-23T20:00:50.430392,2025-03-03T20:00:50.430392,0.665
sch_1356,SCH-VZV21Q,Uttar Pradesh,active,2025-02-25T20:00:50.430392,2025-03-01T20:00:50.430392,0.837
sch_1357,SCH-C1I2GX,Tamil Nadu,active,2025-07-16T20:00:50.430392,2025-07-22T20:00:50.430392,1.019
sch_1358,SCH-QJ4VWG,West Bengal,paused,2024-10-07T20:00:50.430392,2025-04-16T20:00:50.430392,1.891
sch_1359,SCH-3C9MO2,Tamil Nadu,active,2025-01-18T20:00:50.430392,2025-04-10T20:00:50.430392,0.986
sch_1360,SCH-9FR7XW,Bihar,active,2024-08-04T20:00:50.430392,2024-12-21T20:00:50.430392,1.396
sch_1361,SCH-1F4D03,Bihar,active,2025-06-04T20:00:50.430392,2025-06-15T20:00:50.430392,0.944
sch_1362,SCH-TKZVS7,Rajasthan,active,2024-08-21T20:00:50.430392,2025-07-09T20:00:50.430392,1.66
sch_1363,SCH-LJHDY2,Chhattisgarh,active,2024-09-24T20:00:50.430392,2025-07-26T20:00:50.430392,1.558
sch_1364,SCH-RD2FY7,Madhya Pradesh,paused,2024-09-02T20:00:50.430392,2025-07-27T20:00:50.430392,1.41
sch_1365,SCH-W7M0CH,Kerala,active,2025-03-12T20:00:50.430392,2025-05-06T20:00:50.430392,1.436
sch_1366,SCH-3IM0CL,West Bengal,active,2025-01-11T20:00:50.430392,2025-01-22T20:00:50.430392,1.773
sch_1367,SCH-A8EQY4,Uttar Pradesh,active,2025-07-12T20:00:50.430392,2025-07-26T20:00:50.430392,0.522
sch_1368,SCH-MVN99H,Tamil Nadu,paused,2024-07-03T20:00:50.430392,2025-07-12T20:00:50.430392,0.638
sch_1369,SCH-U7HCB9,Odisha,active,2025-04-08T20:00:50.430392,2025-07-04T20:00:50.430392,1.1
sch_1370,SCH-V01F02,Bihar,paused,2024-05-15T20:00:50.430392,2024-10-17T20:00:50.430392,1.753
sch_1371,SCH-FKAI51,Haryana,active,2024-04-20T20:00:50.430392,2025-03-31T20:00:50.430392,1.662
sch_1372,SCH-54M5UM,Madhya Pradesh,active,2024-08-17T20:00:50.430392,2025-04-05T20:00:50.430392,0.406
sch_1373,SCH-OCGMOA,Uttar Pradesh,active,2024-03-12T20:00:50.430392,2024-03-31T20:00:50.430392,0.217
sch_1374,SCH-L5A00X,Bihar,active,2024-08-13T20:00:50.430392,2025-06-08T20:00:50.430392,1.006
sch_1375,SCH-ML8ET0,Maharashtra,active,2024-07-15T20:00:50.430392,2025-04-26T20:00:50.430392,1.111
sch_1376,SCH-XSB741,Rajasthan,active,2024-04-09T20:00:50.430392,2024-11-03T20:00:50.430392,0.535
sch_1377,SCH-BQ6XAV,Bihar,paused,2024-06-13T20:00:50.430392,2024-07-01T20:00:50.430392,0.687
sch_1378,SCH-9VY23H,Karnataka,active,2025-07-14T20:00:50.430392,2025-07-15T20:00:50.430392,1.355
sch_1379,SCH-5MU5Y5,Bihar,paused,2024-11-23T20:00:50.430392,2025-07-06T20:00:50.430392,0.46
sch_1380,SCH-XCQJ9P,Bihar,active,2024-05-15T20:00:50.430392,2024-08-21T20:00:50.430392,1.671
sch_1381,SCH-IVV91S,Odisha,active,2025-01-24T20:00:50.430392,2025-04-10T20:00:50.430392,0.505
sch_1382,SCH-4931IG,Karnataka,paused,2025-06-11T20:00:50.430392,2025-07-21T20:00:50.430392,0.335
sch_1383,SCH-POH9XE,Rajasthan,paused,2025-07-06T20:00:50.430392,2025-07-08T20:00:50.430392,1.298
sch_1384,SCH-PNX27I,Rajasthan,active,2025-05-09T20:00:50.430392,2025-06-30T20:00:50.430392,1.533
sch_1385,SCH-XBQY3B,Madhya Pradesh,active,2024-09-16T20:00:50.430392,2025-04-29T20:00:50.430392,1.547
sch_1386,SCH-XI01AY,Gujarat,active,2024-04-26T20:00:50.430392,2024-08-31T20:00:50.430392,1.114
sch_1387,SCH-TA1ZZZ,Uttar Pradesh,active,2025-06-30T20:00:50.430392,2025-08-02T20:00:50.430392,0.963
sch_1388,SCH-0H48AP,Maharashtra,active,2024-06-09T20:00:50.430392,2024-09-25T20:00:50.430392,1.566
sch_1389,SCH-672KFE,Bihar,paused,2024-04-04T20:00:50.430392,2024-08-07T20:00:50.430392,1.133
sch_1390,SCH-UOM9US,Karnataka,paused,2025-04-08T20:00:50.430392,2025-06-15T20:00:50.430392,1.825
sch_1391,SCH-M0L5T3,Madhya Pradesh,active,2024-03-28T20:00:50.430392,2025-02-28T20:00:50.430392,0.767
sch_1392,SCH-B883TK,Telangana,paused,2025-08-09T20:00:50.430392,2025-08-18T20:00:50.430392,0.579
sch_1393,SCH-36UOFO,Telangana,active,2025-07-03T20:00:50.430392,2025-07-22T20:00:50.430392,0.57
sch_1394,SCH-T837WG,Gujarat,active,2024-08-20T20:00:50.430392,2025-08-14T20:00:50.430392,1.135
sch_1395,SCH-S0LEC6,Madhya Pradesh,paused,2024-12-06T20:00:50.430392,2025-02-15T20:00:50.430392,1.699
sch_1396,SCH-0HAXA8,Karnataka,active,2024-12-12T20:00:50.430392,2025-04-23T20:00:50.430392,0.378
sch_1397,SCH-MG0IJ0,West Bengal,active,2024-06-25T20:00:50.430392,2025-06-15T20:00:50.430392,0.487
sch_1398,SCH-E1S4FD,Maharashtra,active,2024-09-11T20:00:50.430392,2025-04-21T20:00:50.430392,1.22
sch_1399,SCH-GSSS18,Gujarat,active,2025-05-08T20:00:50.430392,2025-05-21T20:00:50.430392,0.621
sch_1400,SCH-6HFTIG,Uttar Pradesh,paused,2024-09-05T20:00:50.430392,2025-05-16T20:00:50.430392,0.23
sch_1401,SCH-JDQOTX,Uttar Pradesh,paused,2024-08-23T20:00:50.430392,2024-09-19T20:00:50.430392,1.212
sch_1402,SCH-36IBAA,Rajasthan,active,2025-06-30T20:00:50.430392,2025-07-17T20:00:50.430392,0.896
sch_1403,SCH-YHB6XA,Andhra Pradesh,active,2025-07-21T20:00:50.430392,2025-07-28T20:00:50.430392,0.361
sch_1404,SCH-LXH8L3,Maharashtra,active,2025-05-04T20:00:50.430392,2025-05-26T20:00:50.430392,1.252
sch_1405,SCH-J4BKJD,Uttar Pradesh,active,2024-07-18T20:00:50.430392,2024-10-01T20:00:50.430392,0.208
sch_1406,SCH-GHQ12L,Delhi,paused,2025-03-27T20:00:50.430392,2025-07-19T20:00:50.430392,0.45
sch_1407,SCH-8PDUVF,Rajasthan,paused,2025-06-18T20:00:50.430392,2025-08-08T20:00:50.430392,0.251
sch_1408,SCH-IM3J3U,Rajasthan,active,2024-08-29T20:00:50.430392,2024-12-30T20:00:50.430392,1.778
sch_1409,SCH-6AFRRE,Jharkhand,active,2024-07-30T20:00:50.430392,2025-05-21T20:00:50.430392,0.511
sch_1410,SCH-XYWBZL,Telangana,active,2025-01-16T20:00:50.430392,2025-05-04T20:00:50.430392,1.487
sch_1411,SCH-ZU7FU3,Maharashtra,active,2025-02-06T20:00:50.430392,2025-02-20T20:00:50.430392,0.483
sch_1412,SCH-9GSHVB,Maharashtra,paused,2024-09-01T20:00:50.430392,2025-05-01T20:00:50.430392,0.379
sch_1413,SCH-AHIR98,Rajasthan,active,2025-02-02T20:00:50.430392,2025-08-08T20:00:50.430392,1.144
sch_1414,SCH-LK5QNJ,Jharkhand,active,2024-10-19T20:00:50.430392,2025-04-01T20:00:50.430392,1.57
sch_1415,SCH-GKKGXJ,Maharashtra,active,2024-05-10T20:00:50.430392,2025-06-07T20:00:50.430392,1.452
sch_1416,SCH-LO1KHN,Delhi,active,2024-04-30T20:00:50.430392,2024-07-23T20:00:50.430392,0.508
sch_1417,SCH-EV54RN,Telangana,active,2024-03-19T20:00:50.430392,2025-05-03T20:00:50.430392,0.608
sch_1418,SCH-PUNC66,Tamil Nadu,active,2024-07-26T20:00:50.430392,2024-11-14T20:00:50.430392,0.888
sch_1419,SCH-BHJV8A,Uttar Pradesh,active,2025-06-11T20:00:50.430392,2025-08-13T20:00:50.430392,1.404
sch_1420,SCH-B8CNC8,Madhya Pradesh,active,2025-07-30T20:00:50.430392,2025-08-03T20:00:50.430392,1.863
sch_1421,SCH-9M0059,Karnataka,paused,2024-11-06T20:00:50.430392,2024-12-25T20:00:50.430392,1.595
sch_1422,SCH-M7ZXFJ,Odisha,active,2024-11-27T20:00:50.430392,2025-01-08T20:00:50.430392,0.739
sch_1423,SCH-NFGCC1,Uttar Pradesh,active,2024-06-02T20:00:50.430392,2024-09-13T20:00:50.430392,0.678
sch_1424,SCH-DNST87,Assam,active,2024-05-06T20:00:50.430392,2024-06-19T20:00:50.430392,0.664
sch_1425,SCH-RA8ZHR,Odisha,paused,2024-11-16T20:00:50.430392,2025-03-15T20:00:50.430392,0.685
sch_1426,SCH-3J6FJF,Karnataka,paused,2024-06-20T20:00:50.430392,2024-07-30T20:00:50.430392,1.156
sch_1427,SCH-RP8AK5,Bihar,active,2024-09-07T20:00:50.430392,2025-06-24T20:00:50.430392,1.783
sch_1428,SCH-M3OO10,Madhya Pradesh,active,2025-01-17T20:00:50.430392,2025-07-11T20:00:50.430392,1.135
sch_1429,SCH-LQO024,West Bengal,active,2025-03-31T20:00:50.430392,2025-06-07T20:00:50.430392,1.155
sch_1430,SCH-675G58,Jharkhand,active,2024-06-09T20:00:50.430392,2024-08-04T20:00:50.430392,1.676
sch_1431,SCH-ESAMI7,Maharashtra,active,2025-06-25T20:00:50.430392,2025-07-23T20:00:50.430392,0.858
sch_1432,SCH-7YOPYL,Punjab,paused,2025-03-04T20:00:50.430392,2025-07-23T20:00:50.430392,1.955
sch_1433,SCH-EGEI1M,Karnataka,active,2024-04-25T20:00:50.430392,2025-01-29T20:00:50.430392,0.257
sch_1434,SCH-G8UTDM,Assam,active,2025-03-05T20:00:50.430392,2025-05-06T20:00:50.430392,1.254
sch_1435,SCH-CP46MJ,Bihar,paused,2024-10-30T20:00:50.430392,2025-01-05T20:00:50.430392,1.21
sch_1436,SCH-L6FG4R,Delhi,active,2025-03-07T20:00:50.430392,2025-08-12T20:00:50.430392,0.937
sch_1437,SCH-FQ8JBZ,Bihar,active,2025-07-21T20:00:50.430392,2025-07-28T20:00:50.430392,0.309
sch_1438,SCH-21HNTB,Maharashtra,active,2024-06-19T20:00:50.430392,2024-07-03T20:00:50.430392,1.328
sch_1439,SCH-JZHEBW,Assam,active,2024-11-09T20:00:50.430392,2024-11-27T20:00:50.430392,1.271
sch_1440,SCH-UT5C1V,Gujarat,paused,2024-10-20T20:00:50.430392,2025-03-24T20:00:50.430392,0.258
sch_1441,SCH-5G5X5B,Telangana,active,2024-11-23T20:00:50.430392,2025-02-25T20:00:50.430392,1.375
sch_1442,SCH-ODKM24,Karnataka,paused,2024-12-20T20:00:50.430392,2025-05-31T20:00:50.430392,0.825
sch_1443,SCH-22VRA9,Gujarat,paused,2025-07-09T20:00:50.430392,2025-08-08T20:00:50.430392,0.501
sch_1444,SCH-FS2JNB,Assam,active,2024-02-27T20:00:50.430392,2024-06-19T20:00:50.430392,1.265
sch_1445,SCH-7U9XVJ,Bihar,active,2025-03-03T20:00:50.430392,2025-05-15T20:00:50.430392,0.859
sch_1446,SCH-2SUQ51,Gujarat,active,2025-04-29T20:00:50.430392,2025-07-11T20:00:50.430392,0.885
sch_1447,SCH-GCT6T4,Maharashtra,active,2025-03-12T20:00:50.430392,2025-06-22T20:00:50.430392,1.329
sch_1448,SCH-79FNNW,Gujarat,active,2025-07-02T20:00:50.430392,2025-07-29T20:00:50.430392,1.21
sch_1449,SCH-9851EY,Maharashtra,paused,2025-05-02T20:00:50.430392,2025-05-09T20:00:50.430392,1.954
sch_1450,SCH-6Y4P4S,West Bengal,active,2024-07-09T20:00:50.430392,2025-03-22T20:00:50.430392,0.398
sch_1451,SCH-UFNW3J,Assam,active,2025-01-14T20:00:50.430392,2025-06-14T20:00:50.430392,1.191
sch_1452,SCH-VV5IDK,Meghalaya,paused,2024-10-17T20:00:50.430392,2025-01-27T20:00:50.430392,0.345
sch_1453,SCH-5ZISH6,Haryana,paused,2025-02-02T20:00:50.430392,2025-04-21T20:00:50.430392,1.183
sch_1454,SCH-0914I7,West Bengal,active,2024-04-13T20:00:50.430392,2024-12-05T20:00:50.430392,1.447
sch_1455,SCH-00908C,Andhra Pradesh,active,2024-08-26T20:00:50.430392,2025-05-13T20:00:50.430392,1.3
sch_1456,SCH-XP4JKD,Andhra Pradesh,paused,2024-12-28T20:00:50.430392,2025-05-08T20:00:50.430392,1.525
sch_1457,SCH-WT2EC7,Maharashtra,active,2024-08-05T20:00:50.430392,2025-03-31T20:00:50.430392,0.56
sch_1458,SCH-XUNIPD,Himachal Pradesh,active,2024-10-24T20:00:50.430392,2025-01-13T20:00:50.430392,0.483
sch_1459,SCH-L584DN,Telangana,active,2025-05-06T20:00:50.430392,2025-05-18T20:00:50.430392,0.645
sch_1460,SCH-T2C1H9,Haryana,active,2024-08-19T20:00:50.430392,2025-02-04T20:00:50.430392,1.938
sch_1461,SCH-YO7SWV,Uttar Pradesh,active,2024-04-13T20:00:50.430392,2024-09-11T20:00:50.430392,0.562
sch_1462,SCH-9TGJ8K,Tamil Nadu,paused,2025-07-10T20:00:50.430392,2025-07-13T20:00:50.430392,0.758
sch_1463,SCH-J4ISEI,Bihar,active,2024-08-09T20:00:50.430392,2025-03-06T20:00:50.430392,0.689
sch_1464,SCH-Z72W7D,Uttar Pradesh,active,2025-07-16T20:00:50.430392,2025-08-04T20:00:50.430392,0.88
sch_1465,SCH-J7UPS4,Uttarakhand,paused,2025-07-04T20:00:50.430392,2025-07-21T20:00:50.430392,1.456
sch_1466,SCH-Z98XG2,Madhya Pradesh,active,2024-05-30T20:00:50.430392,2024-06-11T20:00:50.430392,1.807
sch_1467,SCH-GAFF17,Mizoram,active,2024-10-21T20:00:50.430392,2024-10-30T20:00:50.430392,1.707
sch_1468,SCH-D3NBWQ,Rajasthan,active,2025-04-12T20:00:50.430392,2025-05-10T20:00:50.430392,1.87
sch_1469,SCH-D8A7OW,Tamil Nadu,paused,2024-10-02T20:00:50.430392,2025-04-17T20:00:50.430392,0.424
sch_1470,SCH-BNWPC9,Kerala,active,2024-09-07T20:00:50.430392,2024-11-05T20:00:50.430392,0.873
sch_1471,SCH-YEEJOS,Uttar Pradesh,active,2024-06-20T20:00:50.430392,2025-03-23T20:00:50.430392,1.231
sch_1472,SCH-6BRXEZ,West Bengal,active,2025-02-25T20:00:50.430392,2025-05-05T20:00:50.430392,1.273
sch_1473,SCH-1K8GW8,Rajasthan,active,2024-06-08T20:00:50.430392,2025-03-09T20:00:50.430392,1.903
sch_1474,SCH-UCMGUZ,Tamil Nadu,active,2024-02-25T20:00:50.430392,2025-07-07T20:00:50.430392,0.648
sch_1475,SCH-P79DVN,Tamil Nadu,active,2024-11-09T20:00:50.430392,2025-05-23T20:00:50.430392,1.433
sch_1476,SCH-H7PPSS,Assam,active,2025-06-23T20:00:50.430392,2025-07-28T20:00:50.430392,0.857
sch_1477,SCH-U9AQZM,Uttar Pradesh,active,2025-08-04T20:00:50.430392,2025-08-07T20:00:50.430392,1.62
sch_1478,SCH-611QVO,Kerala,active,2024-02-28T20:00:50.430392,2025-08-08T20:00:50.430392,1.824
sch_1479,SCH-043QE8,Andhra Pradesh,active,2025-07-03T20:00:50.430392,2025-07-28T20:00:50.430392,0.314
sch_1480,SCH-PE6GJM,Himachal Pradesh,paused,2025-06-14T20:00:50.430392,2025-07-31T20:00:50.430392,1.611
sch_1481,SCH-F6JW47,Uttar Pradesh,paused,2024-11-17T20:00:50.430392,2025-03-03T20:00:50.430392,1.345
sch_1482,SCH-RNRB3D,Karnataka,active,2025-05-25T20:00:50.430392,2025-06-08T20:00:50.430392,0.988
sch_1483,SCH-53QDEC,Tamil Nadu,active,2024-05-27T20:00:50.430392,2025-02-16T20:00:50.430392,0.751
sch_1484,SCH-0H7SFZ,Tamil Nadu,paused,2024-07-28T20:00:50.430392,2024-08-09T20:00:50.430392,0.222
sch_1485,SCH-FTDSUZ,Punjab,active,2024-12-03T20:00:50.430392,2025-06-22T20:00:50.430392,1.964
sch_1486,SCH-WSMNSV,Bihar,active,2024-07-15T20:00:50.430392,2025-03-30T20:00:50.430392,1.003
sch_1487,SCH-CDTR6Y,Uttar Pradesh,active,2025-04-04T20:00:50.430392,2025-05-21T20:00:50.430392,0.373
sch_1488,SCH-SCX4X0,Rajasthan,paused,2025-04-19T20:00:50.430392,2025-07-24T20:00:50.430392,0.85
sch_1489,SCH-J2N5BF,Maharashtra,active,2024-12-30T20:00:50.430392,2025-03-05T20:00:50.430392,1.001
sch_1490,SCH-6JD05P,Andhra Pradesh,paused,2024-11-19T20:00:50.430392,2025-08-05T20:00:50.430392,1.319
sch_1491,SCH-1H7953,Gujarat,active,2024-05-31T20:00:50.430392,2025-05-26T20:00:50.430392,1.252
sch_1492,SCH-XI8YP4,Telangana,active,2024-12-26T20:00:50.430392,2025-02-10T20:00:50.430392,0.312
sch_1493,SCH-LQPBAP,Assam,active,2024-03-03T20:00:50.430392,2024-08-04T20:00:50.430392,0.941
sch_1494,SCH-XICPYC,Manipur,paused,2025-06-30T20:00:50.430392,2025-07-09T20:00:50.430392,1.82
sch_1495,SCH-19CE9A,Rajasthan,active,2024-08-17T20:00:50.430392,2024-10-13T20:00:50.430392,0.665
sch_1496,SCH-OC9ZOC,Madhya Pradesh,active,2024-05-24T20:00:50.430392,2025-08-10T20:00:50.430392,0.98
sch_1497,SCH-U5N6QG,Andhra Pradesh,active,2024-04-20T20:00:50.430392,2024-08-23T20:00:50.430392,1.225
sch_1498,SCH-BGBRIM,Maharashtra,paused,2025-05-28T20:00:50.430392,2025-06-27T20:00:50.430392,1.947
sch_1499,SCH-B3BMJR,Karnataka,active,2024-09-13T20:00:50.430392,2025-08-17T20:00:50.430392,0.47
sch_1500,SCH-Z712BH,Puducherry,paused,2024-05-04T20:00:50.430392,2025-01-21T20:00:50.430392,0.857
sch_1501,SCH-UJQHWY,Rajasthan,active,2024-10-16T20:00:50.430392,2024-11-12T20:00:50.430392,1.575
sch_1502,SCH-7V1JRT,Gujarat,active,2024-11-20T20:00:50.430392,2025-07-08T20:00:50.430392,1.42
sch_1503,SCH-KE6CSB,Chhattisgarh,paused,2024-10-13T20:00:50.430392,2024-12-18T20:00:50.430392,1.743
sch_1504,SCH-WPKYF8,Rajasthan,active,2025-08-03T20:00:50.430392,2025-08-09T20:00:50.430392,1.172
sch_1505,SCH-KVAB70,Maharashtra,active,2024-03-12T20:00:50.430392,2025-07-21T20:00:50.430392,1.003
sch_1506,SCH-966QCD,Haryana,paused,2024-06-22T20:00:50.430392,2024-07-14T20:00:50.430392,0.504
sch_1507,SCH-GKE0ZC,West Bengal,paused,2024-03-18T20:00:50.430392,2024-07-20T20:00:50.430392,1.189
sch_1508,SCH-P29G44,Uttar Pradesh,active,2025-03-09T20:00:50.430392,2025-04-30T20:00:50.430392,0.88
sch_1509,SCH-F0NPJF,Gujarat,active,2024-08-12T20:00:50.430392,2024-11-15T20:00:50.430392,1.662
sch_1510,SCH-2QTO0M,Maharashtra,paused,2024-12-27T20:00:50.430392,2025-08-04T20:00:50.430392,0.462
sch_1511,SCH-CKDQUK,Tamil Nadu,active,2024-04-07T20:00:50.430392,2024-10-07T20:00:50.430392,1.188
sch_1512,SCH-BX1ERH,Madhya Pradesh,paused,2024-08-04T20:00:50.430392,2024-12-25T20:00:50.430392,1.086
sch_1513,SCH-4YAFTE,Uttar Pradesh,active,2024-08-24T20:00:50.430392,2025-01-30T20:00:50.430392,1.246
sch_1514,SCH-UIX1DZ,Uttar Pradesh,paused,2024-12-19T20:00:50.430392,2025-07-29T20:00:50.430392,1.99
sch_1515,SCH-0A8311,Uttar Pradesh,active,2024-12-09T20:00:50.430392,2025-04-26T20:00:50.430392,0.954
sch_1516,SCH-6QW66F,Bihar,active,2024-10-09T20:00:50.430392,2025-06-22T20:00:50.430392,1.451
sch_1517,SCH-J81HRA,Uttar Pradesh,active,2024-10-20T20:00:50.430392,2024-10-24T20:00:50.430392,0.803
sch_1518,SCH-7OJF8N,Tamil Nadu,paused,2025-08-18T20:00:50.430392,2025-08-19T20:00:50.430392,1.143
sch_1519,SCH-WPQ66W,Karnataka,active,2024-06-26T20:00:50.430392,2024-11-02T20:00:50.430392,0.482
sch_1520,SCH-L1N95I,Telangana,active,2025-03-08T20:00:50.430392,2025-05-06T20:00:50.430392,1.818
sch_1521,SCH-G4UOCM,Gujarat,paused,2025-02-02T20:00:50.430392,2025-08-12T20:00:50.430392,1.737
sch_1522,SCH-A22L3F,Haryana,active,2025-03-15T20:00:50.430392,2025-07-10T20:00:50.430392,1.977
sch_1523,SCH-ITLL1V,Kerala,active,2025-03-25T20:00:50.430392,2025-05-30T20:00:50.430392,1.814
sch_1524,SCH-MKU5ZK,Delhi,paused,2024-09-19T20:00:50.430392,2024-12-09T20:00:50.430392,1.041
sch_1525,SCH-3PK9PN,Uttar Pradesh,active,2024-06-26T20:00:50.430392,2025-05-30T20:00:50.430392,1.005
sch_1526,SCH-68O0H5,Rajasthan,active,2025-02-16T20:00:50.430392,2025-05-19T20:00:50.430392,1.48
sch_1527,SCH-BX7AVP,Haryana,active,2024-10-20T20:00:50.430392,2025-05-07T20:00:50.430392,1.436
sch_1528,SCH-E6IFA8,Chhattisgarh,paused,2024-04-16T20:00:50.430392,2025-03-23T20:00:50.430392,1.421
sch_1529,SCH-7CW0E4,Chhattisgarh,active,2025-04-05T20:00:50.430392,2025-07-25T20:00:50.430392,0.74
sch_1530,SCH-ZUOSNJ,Manipur,active,2024-06-24T20:00:50.430392,2025-07-09T20:00:50.430392,1.442
sch_1531,SCH-D197EO,Karnataka,active,2025-02-08T20:00:50.430392,2025-04-24T20:00:50.430392,0.383
sch_1532,SCH-OVKHQ7,Gujarat,active,2025-05-22T20:00:50.430392,2025-06-28T20:00:50.430392,0.902
sch_1533,SCH-JOH9J8,Andhra Pradesh,active,2024-08-27T20:00:50.430392,2025-05-25T20:00:50.430392,0.71
sch_1534,SCH-3XPS4J,Tamil Nadu,active,2025-06-23T20:00:50.430392,2025-07-17T20:00:50.430392,1.062
sch_1535,SCH-YFBDFS,Karnataka,active,2024-10-06T20:00:50.430392,2025-03-07T20:00:50.430392,1.764
sch_1536,SCH-TXTL10,Delhi,paused,2025-02-01T20:00:50.430392,2025-06-27T20:00:50.430392,1.023
sch_1537,SCH-JOW51Y,Jharkhand,active,2024-07-14T20:00:50.430392,2025-05-07T20:00:50.430392,1.063
sch_1538,SCH-U9SBZE,Bihar,active,2024-06-18T20:00:50.430392,2024-10-10T20:00:50.430392,1.084
sch_1539,SCH-0WEKU0,Uttar Pradesh,paused,2024-03-29T20:00:50.430392,2025-02-13T20:00:50.430392,1.632
sch_1540,SCH-ZYWCS2,Mizoram,active,2024-06-16T20:00:50.430392,2024-08-27T20:00:50.430392,1.965
sch_1541,SCH-M5BBSZ,Uttar Pradesh,active,2025-03-14T20:00:50.430392,2025-07-03T20:00:50.430392,0.274
sch_1542,SCH-CHY4DK,Haryana,active,2024-08-09T20:00:50.430392,2025-07-14T20:00:50.430392,0.421
sch_1543,SCH-4FE9LQ,Assam,active,2025-06-29T20:00:50.430392,2025-08-14T20:00:50.430392,1.274
sch_1544,SCH-A0R2T0,Gujarat,paused,2024-07-31T20:00:50.430392,2025-08-09T20:00:50.430392,1.273
sch_1545,SCH-1DF7G7,Uttar Pradesh,active,2024-12-19T20:00:50.430392,2024-12-30T20:00:50.430392,0.668
sch_1546,SCH-DA2HQI,Tamil Nadu,active,2025-07-27T20:00:50.430392,2025-08-15T20:00:50.430392,1.471
sch_1547,SCH-KTUZEW,Tamil Nadu,active,2025-05-30T20:00:50.430392,2025-05-30T20:00:50.430392,1.55
sch_1548,SCH-WNN69L,Gujarat,paused,2024-04-28T20:00:50.430392,2024-08-21T20:00:50.430392,1.975
sch_1549,SCH-DYC2BI,Telangana,active,2025-02-05T20:00:50.430392,2025-04-25T20:00:50.430392,1.503
sch_1550,SCH-9ID6IW,Maharashtra,active,2024-04-16T20:00:50.430392,2024-08-13T20:00:50.430392,0.719
sch_1551,SCH-WQO92U,West Bengal,paused,2025-02-16T20:00:50.430392,2025-06-17T20:00:50.430392,0.605
sch_1552,SCH-0Z1RWW,Arunachal Pradesh,active,2024-09-15T20:00:50.430392,2024-11-19T20:00:50.430392,0.454
